CustomerProductChargeID,CustomerID,AccountNumber,BillingReferenceID,ProductID,DefaultProductDescription,ChargeInstanceDescription,ChargeQuantity,ProductChargeFrequencyID,UnitCostToGCI,UnitChargeToCustomer,ChargeTaxTypeFlag,ChargeStartDate,ChargeEndDate,ChargeBilledUntil,AllowCreditBackFlag,CustomerCustomReference,ChargeInstanceCreateDate,ChargeInstanceCreateUser
572275,234259,NETPROJ,1661188,5487,TempProductDuringCleanUp,10Mb 100Mb DIA National Ethernet,1,1,295.00,295.00,1,2015-10-06 00:00:00.000,2016-10-06 00:00:00.000,2016-10-06 00:00:00.000,1,NULL,2016-06-17 14:54:53.903,GCICOM\akoottungal
572276,234259,NETPROJ,1661188,5487,TempProductDuringCleanUp,IP Addressing,1,1,20.00,20.00,1,2016-04-13 00:00:00.000,2016-10-06 00:00:00.000,2016-10-06 00:00:00.000,1,NULL,2016-06-17 14:54:54.133,GCICOM\akoottungal
572277,234259,NETPROJ,1661188,5487,TempProductDuringCleanUp,Managed Router,1,1,25.00,25.00,1,2015-10-06 00:00:00.000,2016-10-06 00:00:00.000,2016-10-06 00:00:00.000,1,NULL,2016-06-17 14:54:54.353,GCICOM\akoottungal
572278,234259,NETPROJ,1661234,5487,TempProductDuringCleanUp,10Mb 10Mb DIA Ethernet First Mile,1,12,2880.00,2880.00,1,2015-08-01 00:00:00.000,2016-07-31 00:00:00.000,2016-07-31 00:00:00.000,1,NULL,2016-06-17 14:54:54.607,GCICOM\akoottungal
572751,234209,DOUBLEED,1660394,5487,TempProductDuringCleanUp,Managed Firewall,1,1,45.00,45.00,1,2016-01-25 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:34.237,GCICOM\bmanager
572752,234209,DOUBLEED,1660394,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:34.423,GCICOM\bmanager
572753,234209,DOUBLEED,1660396,5487,TempProductDuringCleanUp,20Mb 100Mb DIA National Ethernet,1,1,345.00,345.00,1,2015-09-16 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:34.617,GCICOM\bmanager
572754,234209,DOUBLEED,1660396,5487,TempProductDuringCleanUp,Managed Router,1,1,25.00,25.00,1,2015-09-16 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:34.800,GCICOM\bmanager
572755,234209,DOUBLEED,1660397,5487,TempProductDuringCleanUp,100Mb 1Gb DIA National Ethernet,1,1,875.00,875.00,1,2015-03-26 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:34.993,GCICOM\bmanager
572756,234209,DOUBLEED,1660397,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-03-26 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:35.217,GCICOM\bmanager
572757,234209,DOUBLEED,1660397,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-03-26 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:08:35.400,GCICOM\bmanager
572758,234209,DOUBLEED,1660398,5487,TempProductDuringCleanUp,100Mb 1Gb DIA National Ethernet,1,1,875.00,875.00,1,2015-02-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:35.593,GCICOM\bmanager
572759,234209,DOUBLEED,1660398,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-02-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:35.807,GCICOM\bmanager
572760,234209,DOUBLEED,1660398,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-02-18 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:08:35.990,GCICOM\bmanager
572761,234209,DOUBLEED,1660399,5487,TempProductDuringCleanUp,40Mb 100Mb DIA National Ethernet,1,1,315.00,315.00,1,2015-06-01 00:00:00.000,2017-01-24 00:00:00.000,2017-01-24 00:00:00.000,1,NULL,2016-06-17 15:08:36.183,GCICOM\bmanager
572762,234209,DOUBLEED,1660400,5487,TempProductDuringCleanUp,10Mb 10Mb DIA Ethernet First Mile,1,1,264.50,264.50,1,2015-07-23 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:36.390,GCICOM\bmanager
572763,234209,DOUBLEED,1660400,5487,TempProductDuringCleanUp,Managed Router,1,1,50.00,50.00,1,2015-07-23 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:36.583,GCICOM\bmanager
572764,234209,DOUBLEED,1660400,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-07-23 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:36.793,GCICOM\bmanager
572765,234209,DOUBLEED,1660403,5487,TempProductDuringCleanUp,100Mb 1Gb DIA National Ethernet,1,1,800.00,800.00,1,2015-03-06 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:37.010,GCICOM\bmanager
572766,234209,DOUBLEED,1660403,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-03-06 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:37.243,GCICOM\bmanager
572767,234209,DOUBLEED,1660403,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-03-06 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:08:37.457,GCICOM\bmanager
572768,234209,DOUBLEED,1660404,5487,TempProductDuringCleanUp,1Gb 1Gb P2P Ethernet,1,1,795.00,795.00,1,2015-12-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:37.667,GCICOM\bmanager
572769,234209,DOUBLEED,1660405,5487,TempProductDuringCleanUp,100Mb 1Gb DIA National Ethernet,1,1,300.00,300.00,1,2016-04-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:37.880,GCICOM\bmanager
572770,234209,DOUBLEED,1660407,5487,TempProductDuringCleanUp,100Mb 100Mb DIA National Ethernet,1,1,258.75,258.75,1,2015-07-23 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:38.093,GCICOM\bmanager
572771,234209,DOUBLEED,1660407,5487,TempProductDuringCleanUp,Managed Router,1,1,50.00,50.00,1,2015-07-23 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:38.293,GCICOM\bmanager
572772,234209,DOUBLEED,1660407,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2015-07-23 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:38.500,GCICOM\bmanager
572773,234209,DOUBLEED,1660408,5487,TempProductDuringCleanUp,4Mb 4Mb DIA Ethernet First Mile,1,1,160.00,160.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:38.713,GCICOM\bmanager
572774,234209,DOUBLEED,1660408,5487,TempProductDuringCleanUp,Managed Firewall,1,1,45.00,45.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:38.900,GCICOM\bmanager
572775,234209,DOUBLEED,1660408,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:39.083,GCICOM\bmanager
572776,234209,DOUBLEED,1660409,5487,TempProductDuringCleanUp,20Mb 100Mb DIA National Ethernet,1,1,485.00,485.00,1,2015-12-08 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:39.280,GCICOM\bmanager
572777,234209,DOUBLEED,1660409,5487,TempProductDuringCleanUp,Managed Service,1,1,30.00,30.00,1,2014-09-19 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:39.483,GCICOM\bmanager
572778,234209,DOUBLEED,1660409,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,0.00,0.00,1,2014-09-19 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:39.677,GCICOM\bmanager
572779,234209,DOUBLEED,1660410,5487,TempProductDuringCleanUp,3Mb 3Mb DIA Ethernet First Mile,1,1,135.00,135.00,1,2015-02-17 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:39.870,GCICOM\bmanager
584639,234209,DOUBLEED,1666686,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,258.69,380.00,1,2016-06-29 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-07-12 16:58:12.457,GCICOM\bmanager
572857,234209,DOUBLEED,1660197,5487,TempProductDuringCleanUp,5Mb 100Mb DIA National Ethernet,1,1,0.00,0.00,1,2015-04-10 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:15:24.413,GCICOM\bmanager
571070,234248,LIFEWAYS,1660078,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:47.943,GCICOM\bmanager
571071,234248,LIFEWAYS,1660079,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:48.317,GCICOM\bmanager
571072,234248,LIFEWAYS,1660079,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:48.527,GCICOM\bmanager
571073,234248,LIFEWAYS,1660079,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:48.723,GCICOM\bmanager
571074,234248,LIFEWAYS,1660079,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:48.910,GCICOM\bmanager
571075,234248,LIFEWAYS,1660080,5487,TempProductDuringCleanUp,FTTC 80Mb 20Mb,1,1,17.70,60.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:49.267,GCICOM\bmanager
571076,234248,LIFEWAYS,1660080,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:49.500,GCICOM\bmanager
571077,234248,LIFEWAYS,1660080,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:49.690,GCICOM\bmanager
571078,234248,LIFEWAYS,1660080,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:49.877,GCICOM\bmanager
571079,234248,LIFEWAYS,1660081,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:50.250,GCICOM\bmanager
571080,234248,LIFEWAYS,1660081,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:50.440,GCICOM\bmanager
571081,234248,LIFEWAYS,1660081,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:50.663,GCICOM\bmanager
571082,234248,LIFEWAYS,1660081,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:50.857,GCICOM\bmanager
571083,234248,LIFEWAYS,1660082,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.66,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:51.237,GCICOM\bmanager
571084,234248,LIFEWAYS,1660082,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:51.423,GCICOM\bmanager
571085,234248,LIFEWAYS,1660082,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:51.630,GCICOM\bmanager
571086,234248,LIFEWAYS,1660082,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.78,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:51.817,GCICOM\bmanager
571087,234248,LIFEWAYS,1660083,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,4.90,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:52.180,GCICOM\bmanager
571088,234248,LIFEWAYS,1660083,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:52.373,GCICOM\bmanager
571089,234248,LIFEWAYS,1660083,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:52.567,GCICOM\bmanager
571090,234248,LIFEWAYS,1660083,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,6.54,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:52.777,GCICOM\bmanager
571091,234248,LIFEWAYS,1660084,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,5.23,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:53.150,GCICOM\bmanager
571092,234248,LIFEWAYS,1660084,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:53.347,GCICOM\bmanager
571093,234248,LIFEWAYS,1660084,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:53.540,GCICOM\bmanager
571094,234248,LIFEWAYS,1660084,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.94,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:53.727,GCICOM\bmanager
571095,234248,LIFEWAYS,1660085,5487,TempProductDuringCleanUp,ADSL Premium Annex M,1,1,5.60,45.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:54.097,GCICOM\bmanager
571096,234248,LIFEWAYS,1660085,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:54.280,GCICOM\bmanager
571097,234248,LIFEWAYS,1660085,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:54.477,GCICOM\bmanager
571098,234248,LIFEWAYS,1660085,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:54.700,GCICOM\bmanager
571099,234248,LIFEWAYS,1660086,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,20.24,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:55.077,GCICOM\bmanager
571100,234248,LIFEWAYS,1660086,5487,TempProductDuringCleanUp,Managed Router,1,1,0.00,15.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:55.277,GCICOM\bmanager
571101,234248,LIFEWAYS,1660086,5487,TempProductDuringCleanUp,MPLS,1,1,0.00,12.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:55.460,GCICOM\bmanager
571102,234248,LIFEWAYS,1660086,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,8.72,13.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:55.653,GCICOM\bmanager
571103,234248,LIFEWAYS,1660087,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,16.04,35.00,1,2016-06-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-10 15:44:56.017,GCICOM\bmanager
597209,234259,NETPROJ,1661187,5487,TempProductDuringCleanUp,50Mb Upgrade Rental,1,1,341.21,440.00,1,2016-10-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-26 14:17:34.720,GCICOM\bmanager
573035,234259,NETPROJ,1661364,5487,TempProductDuringCleanUp,100Mb 100Mb DIA National Ethernet,1,1,395.00,395.00,1,2016-01-08 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 16:40:04.600,GCICOM\bmanager
597737,234259,NETPROJ,1660822,5487,TempProductDuringCleanUp,IP Addressing,1,1,0.00,10.00,1,2016-07-08 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-11-03 11:37:23.960,GCICOM\bmanager
572330,234267,OMEGA1,1660857,5487,TempProductDuringCleanUp,4Mb 4Mb DIA NGEA,1,3,297.00,297.00,1,2014-01-16 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 14:55:08.200,GCICOM\akoottungal
573045,234275,REDMATTE,1661338,5487,TempProductDuringCleanUp,1Gb Port Fee,1,3,450.00,450.00,1,2013-02-01 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 16:40:06.693,GCICOM\akoottungal
573046,234275,REDMATTE,1661338,5487,TempProductDuringCleanUp,3U Colocation in SOV,1,3,450.00,450.00,1,2013-02-01 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 16:40:06.890,GCICOM\akoottungal
573047,234275,REDMATTE,1661338,5487,TempProductDuringCleanUp,3U Colocation in THN,1,3,450.00,450.00,1,2013-02-01 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 16:40:07.090,GCICOM\akoottungal
573048,234275,REDMATTE,1661338,5487,TempProductDuringCleanUp,20Mb 1Gb DIA National Ethernet,1,3,660.00,660.00,1,2013-02-01 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 16:40:07.283,GCICOM\akoottungal
573049,234275,REDMATTE,1661338,5487,TempProductDuringCleanUp,Managed 1841 THN,1,3,225.00,225.00,1,2013-02-01 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 16:40:07.467,GCICOM\akoottungal
573050,234275,REDMATTE,1661338,5487,TempProductDuringCleanUp,Managed 1841 SOV,1,3,225.00,225.00,1,2013-02-01 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 16:40:07.657,GCICOM\akoottungal
572428,234283,SHGSYS,1660915,5487,TempProductDuringCleanUp,ADSL Premium,1,3,120.00,120.00,1,2013-01-03 00:00:00.000,NULL,2017-06-30 00:00:00.000,1,NULL,2016-06-17 14:55:34.607,GCICOM\akoottungal
572429,234283,SHGSYS,1660916,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:34.870,GCICOM\bmanager
572430,234283,SHGSYS,1660916,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:35.100,GCICOM\bmanager
572431,234283,SHGSYS,1661208,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-20 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:35.367,GCICOM\bmanager
572432,234283,SHGSYS,1661208,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2014-08-20 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:35.600,GCICOM\bmanager
572433,234283,SHGSYS,1660917,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2016-04-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:35.863,GCICOM\bmanager
572434,234283,SHGSYS,1660917,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2016-04-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:36.097,GCICOM\bmanager
572435,234283,SHGSYS,1660918,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2015-12-21 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:36.373,GCICOM\bmanager
572436,234283,SHGSYS,1660918,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2015-12-21 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:36.627,GCICOM\bmanager
572437,234283,SHGSYS,1660919,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2015-07-09 00:00:00.000,2016-12-23 00:00:00.000,2016-12-23 00:00:00.000,1,NULL,2016-06-17 14:55:36.897,GCICOM\bmanager
572438,234283,SHGSYS,1660919,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2015-07-09 00:00:00.000,2016-12-23 00:00:00.000,2016-12-23 00:00:00.000,1,NULL,2016-06-17 14:55:37.167,GCICOM\bmanager
572439,234283,SHGSYS,1660920,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2015-10-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:37.420,GCICOM\bmanager
572440,234283,SHGSYS,1660920,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2016-04-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:37.660,GCICOM\bmanager
572441,234283,SHGSYS,1660921,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2016-03-18 00:00:00.000,2016-06-13 00:00:00.000,2016-06-13 00:00:00.000,1,NULL,2016-06-17 14:55:37.917,GCICOM\akoottungal
572442,234283,SHGSYS,1660921,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2016-03-18 00:00:00.000,2016-06-13 00:00:00.000,2016-06-13 00:00:00.000,1,NULL,2016-06-17 14:55:38.147,GCICOM\akoottungal
572443,234283,SHGSYS,1660922,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2015-09-09 00:00:00.000,2016-07-04 00:00:00.000,2016-07-04 00:00:00.000,1,NULL,2016-06-17 14:55:38.410,GCICOM\akoottungal
572444,234283,SHGSYS,1660922,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2015-09-09 00:00:00.000,2016-07-04 00:00:00.000,2016-07-04 00:00:00.000,1,NULL,2016-06-17 14:55:38.653,GCICOM\akoottungal
572445,234283,SHGSYS,1660923,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2015-09-09 00:00:00.000,2016-11-12 00:00:00.000,2016-11-12 00:00:00.000,1,NULL,2016-06-17 14:55:38.910,GCICOM\akoottungal
572446,234283,SHGSYS,1660923,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2015-09-09 00:00:00.000,2016-11-12 00:00:00.000,2016-11-12 00:00:00.000,1,NULL,2016-06-17 14:55:39.163,GCICOM\akoottungal
572447,234283,SHGSYS,1660924,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2016-04-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:39.433,GCICOM\bmanager
572448,234283,SHGSYS,1660924,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2016-04-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:39.670,GCICOM\bmanager
572449,234283,SHGSYS,1661209,5487,TempProductDuringCleanUp,FTTC 40Mb 10Mb,1,1,45.00,45.00,1,2015-05-07 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:55:39.927,GCICOM\bmanager
572858,234209,DOUBLEED,1660376,5487,TempProductDuringCleanUp,ADSL Premium,1,1,12.00,12.00,1,2016-03-31 00:00:00.000,2016-03-29 00:00:00.000,2016-03-29 00:00:00.000,1,NULL,2016-06-17 15:15:24.640,GCICOM\akoottungal
572859,234209,DOUBLEED,1660386,5487,TempProductDuringCleanUp,5Mb 100Mb DIA National Ethernet,1,1,0.00,0.00,1,2015-02-09 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:15:24.830,GCICOM\bmanager
572860,234209,DOUBLEED,1660389,5487,TempProductDuringCleanUp,Managed Router,1,1,25.00,25.00,1,2015-04-24 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:15:25.027,GCICOM\akoottungal
572861,234209,DOUBLEED,1660391,5487,TempProductDuringCleanUp,Managed Router,1,1,25.00,25.00,1,2015-04-27 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:15:25.207,GCICOM\akoottungal
572862,234209,DOUBLEED,1660397,5487,TempProductDuringCleanUp,5Mb 100Mb DIA National Ethernet,1,1,0.00,0.00,1,2015-03-26 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:15:25.403,GCICOM\bmanager
572863,234209,DOUBLEED,1660398,5487,TempProductDuringCleanUp,5Mb 100Mb DIA National Ethernet,1,1,0.00,0.00,1,2015-02-18 00:00:00.000,2016-05-31 00:00:00.000,2016-05-31 00:00:00.000,1,NULL,2016-06-17 15:15:25.580,GCICOM\bmanager
