NumberRangeMapID,NumberRange,NumberRangeClassification,NumberRangeBespokeFlag,NumberRangeType,NumberRangeSource,NumberRangeStartDate,NumberRangeEndDate
532273,50324280,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532274,50324281,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532275,50324282,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532276,50324330,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532277,50324360,EL.SALVADOR.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532278,50324370,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532279,50324385,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532280,50324410,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532281,50324411,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532282,50324412,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532283,50324413,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532284,50324414,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532285,50324415,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532286,50324416,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532287,50324417,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532288,50324418,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532289,50324419,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532290,50324420,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532291,50324421,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532292,50324422,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532293,50324423,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532294,50324424,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532295,50324425,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532296,50324426,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532297,50324427,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532298,50324428,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532299,50324429,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532300,50324430,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532301,50324431,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532302,50324440,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532303,50324441,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532304,50324469,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532305,50324490,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532306,50324491,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532307,50324492,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532308,50324500,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532309,50324501,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532310,50324502,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532311,50324503,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532312,50324504,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532313,50324505,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532314,50324530,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532315,50324531,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532316,50324535,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532317,50324536,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532318,50324560,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532319,50324561,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532320,50324562,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532321,50324563,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532322,50324564,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532323,50324575,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532324,50324609,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532325,50324610,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532326,50324611,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532327,50324612,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532328,50324649,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532329,50324679,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532330,50324680,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532331,50324692,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532332,50324693,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532333,50324700,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532334,50324710,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532335,50324715,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532336,50324723,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532337,50324730,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532338,50324737,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532339,50324738,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532340,50324739,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532341,50324750,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532342,50324751,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532343,50324752,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532344,50324753,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532345,50324754,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532346,50324773,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532347,50324774,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532348,50324983,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532349,50324984,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532350,50325030,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532351,50325031,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532352,50325032,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532353,50325033,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532354,50325060,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532355,50325061,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532356,50325062,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532357,50325063,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532358,50325064,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532359,50325069,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532360,50325150,EL.SALVADOR.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532361,50325151,EL.SALVADOR.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532362,50325152,EL.SALVADOR.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532363,50325185,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532364,50325386,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532365,50325570,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532366,50325571,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532367,50325572,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532368,50325573,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532369,50325574,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532370,50325575,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532371,50325610,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532372,50325611,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532373,50325612,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532374,50325613,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532375,50325614,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532376,50325615,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532377,50325617,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532378,50325910,EL.SALVDOR.DIGICEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532379,50325911,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532380,50325912,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532381,50325913,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532382,50325914,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532383,50325915,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532384,50325916,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532385,50325917,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532386,50325918,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532387,50325919,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532388,50325920,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532389,50325921,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532390,50325922,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532391,50325923,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532392,50325924,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532393,50325925,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532394,50325927,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532395,50325928,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532396,50325929,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532397,50325930,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532398,50325931,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532399,50325932,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532400,50325933,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532401,50325934,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532402,50325935,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532403,50325936,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532404,50325937,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532405,50325938,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532406,50325939,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532407,50325940,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532408,50326040,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532409,50326041,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532410,50326042,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532411,50326043,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532412,50326044,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532413,50326045,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532414,50326046,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532415,50326051,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532416,50326052,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532417,50326053,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532418,50326054,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532419,50326055,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532420,50326056,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532421,50326057,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532422,50326058,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532423,50326059,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532424,50326070,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532425,50326071,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532426,50326080,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532427,50326081,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532428,50326082,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532429,50326083,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532430,50326084,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532431,50326085,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532432,50326102,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532433,50326105,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532434,50326106,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532435,50326107,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532436,50326108,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532437,50326109,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532438,50326110,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532439,50326111,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532440,50326130,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532441,50326131,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532442,50326132,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532443,50326133,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532444,50326134,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532445,50326135,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532446,50326136,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532447,50326137,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532448,50326138,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532449,50326139,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532450,50326140,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532451,50326141,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532452,50326145,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532453,50326146,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532454,50326147,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532455,50326148,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532456,50326149,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532457,50326160,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532458,50326161,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532459,50326175,EL.SALVADOR.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532460,50326182,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532461,50326186,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532462,50326190,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532463,50326191,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532464,50326194,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532465,50326199,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532466,50326220,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532467,50326221,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532468,50326222,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532469,50326223,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532470,50326224,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532471,50326225,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532472,50326226,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532473,50326227,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532474,50326228,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532475,50326229,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532476,50326264,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532477,50326265,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532478,50326266,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532479,50326267,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532480,50326270,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532481,50326274,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532482,50326275,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532483,50326276,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532484,50326278,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532485,50326280,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532486,50326281,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532487,50326282,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532488,50326283,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532489,50326284,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532490,50326295,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532491,50326308,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532492,50326320,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532493,50326321,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532494,50326322,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532495,50326323,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532496,50326324,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532497,50326325,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532498,50326337,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532499,50326338,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532500,50326339,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532501,50326380,EL.SALVADOR.TELEMO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532502,50326400,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532503,50326401,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532504,50326402,EL.SALVADOR.TELEFO.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532505,50326411,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532506,50326412,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532507,50326413,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532508,50326414,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532509,50326415,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532510,50326416,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532511,50326417,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532512,50326418,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532513,50326419,EL.SALVADOR.PERS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
532514,50326430,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532515,50326431,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532516,50326432,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532517,50326433,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532518,50326434,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532519,50326440,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532520,50326441,EL.SALVDOR.DIGICEL,0,GCI_INTL,5,2016-08-01,NULL
532521,50326470,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532522,50326477,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532523,50326480,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532524,50326490,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532525,50326494,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532526,50326495,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532527,50326497,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532528,50326499,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532529,50326500,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532530,50326501,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532531,50326510,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532532,50326520,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532533,50326540,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532534,50326541,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532535,50326542,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532536,50326543,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532537,50326581,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532538,50326586,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532539,50326588,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532540,50326590,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532541,50326593,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532542,50326595,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532543,50326596,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532544,50326620,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532545,50326621,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532546,50326622,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532547,50326623,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532548,50326624,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532549,50326642,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532550,50326644,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532551,50326670,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532552,50326671,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532553,50326672,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
532554,50326673,EL.SALVADOR.CTE,0,GCI_INTL,5,2016-08-01,NULL
